Type	Local Number	Message	Field 1	Value 1	Units 1	Field 2	Value 2	Units 2	Field 3	Value 3	Units 3	Field 4	Value 4	Units 4	Field 5	Value 5	Units 5	Field 6	Value 6	Units 6	Field 7	Value 7	Units 7	Field 8	Value 8	Units 8	Field 9	Value 9	Units 9	Field 10	Value 10	Units 10	Field 11	Value 11	Units 11	Field 12	Value 12	Units 12	Field 13	Value 13	Units 13	Field 14	Value 14	Units 14	Field 15	Value 15	Units 15	Field 16	Value 16	Units 16	Field 17	Value 17	Units 17	Field 18	Value 18	Units 18
Data	0	record	timestamp	1068982872	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982873	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982874	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	134	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982875	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	134	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982876	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982877	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982878	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982879	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982880	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982881	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	134	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982882	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982883	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982884	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	136	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982885	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	136	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982886	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	136	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982887	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	136	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982888	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	136	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982889	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	136	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982890	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	136	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982891	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	136	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982892	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	136	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982893	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982894	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982895	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982896	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982897	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982898	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982899	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	134	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982900	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	134	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982901	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982902	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982903	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982904	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982905	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	132	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982906	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	132	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982907	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	132	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982908	s	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	131	bpm	enhanced_speed	0.555	m/s																																				
Data	0	record	timestamp	1068982909	s	distance	1175	m	speed	0.555	m/s	activity_type	5		cadence	27	rpm	heart_rate	131	bpm	enhanced_speed	0.555	m/s																																	
Data	0	record	timestamp	1068982910	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982911	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982912	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982913	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982914	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982915	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982916	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982917	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982918	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	134	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982919	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982920	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982921	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	135	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982922	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	134	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982923	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	134	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982924	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982925	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982926	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982927	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982928	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982929	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982930	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982931	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982932	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982933	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982934	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982935	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982936	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982937	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982938	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982939	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	132	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982940	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	132	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982941	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982942	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	133	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982943	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	132	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982944	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	131	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982945	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	131	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982946	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	130	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982947	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	129	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982948	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	129	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982949	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	128	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982950	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	128	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982951	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	128	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982952	s	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	129	bpm	enhanced_speed	0.59	m/s																																				
Data	0	record	timestamp	1068982953	s	distance	1200	m	speed	0.59	m/s	activity_type	5		cadence	27	rpm	heart_rate	129	bpm	enhanced_speed	0.59	m/s																																	
Data	0	record	timestamp	1068982954	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982955	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982956	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982957	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982958	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982959	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982960	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982961	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982962	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982963	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982964	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982965	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982966	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982967	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982968	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982969	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
Data	0	record	timestamp	1068982970	s	speed	0.57	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.57	m/s																																				
